sentence_id,words,tags
8525,Somalia,B-geo
8525,'s,O
8525,transitional,O
8525,government,O
8525,has,O
8525,announced,O
8525,plans,O
8525,to,O
8525,begin,O
8525,relocating,O
8525,to,O
8525,the,O
8525,capital,O
8525,Mogadishu,B-geo
8525,from,O
8525,Kenya,B-geo
8525,February,B-tim
8525,21,I-tim
8525,.,O
8526,The,O
8526,government,O
8526,has,O
8526,been,O
8526,operating,O
8526,from,O
8526,Kenya,B-geo
8526,since,O
8526,its,O
8526,formation,B-tim
8526,last,O
8526,year,O
8526,",",O
8526,fearing,O
8526,continued,O
8526,instability,O
8526,in,O
8526,Somalia,B-geo
8526,.,O
8528,Somalia,B-geo
8528,'s,O
8528,Prime,B-per
8528,Minister,I-per
8528,Mohammed,I-per
8528,Ali,I-per
8528,Gedi,I-per
8528,said,O
8528,today,B-tim
8528,how,O
8528,quickly,O
8528,the,O
8528,relocation,O
8528,takes,O
8528,place,O
8528,depends,O
8528,on,O
8528,the,O
8528,support,O
8528,the,O
8528,new,O
8528,government,O
8528,receives,O
8528,from,O
8528,donor,O
8528,nations,O
8528,.,O
8530,Tuesday,B-tim
8530,",",O
8530,the,O
8530,African,B-org
8530,Union,I-org
8530,authorized,O
8530,the,O
8530,deployment,O
8530,of,O
8530,east,O
8530,African,B-gpe
8530,troops,O
8530,to,O
8530,help,O
8530,the,O
8530,new,O
8530,government,O
8530,relocate,O
8530,.,O
8531,A,O
8531,former,O
8531,Haitian,B-gpe
8531,refugee,O
8531,is,O
8531,being,O
8531,sworn,O
8531,in,O
8531,Tuesday,B-tim
8531,as,O
8531,Canada,B-geo
8531,'s,O
8531,governor,O
8531,general,O
8531,",",O
8531,the,O
8531,representative,O
8531,of,O
8531,Britain,B-org
8531,'s,O
8531,Queen,B-per
8531,Elizabeth,I-per
8531,.,O
8532,Michaelle,B-per
8532,Jean,I-per
8532,will,O
8532,be,O
8532,the,O
8532,first,O
8532,black,O
8532,and,O
8532,only,O
8532,the,O
8532,third,O
8532,woman,O
8532,to,O
8532,hold,O
8532,the,O
8532,position,O
8532,.,O
8533,At,O
8533,48,O
8533,",",O
8533,she,O
8533,is,O
8533,also,O
8533,one,O
8533,of,O
8533,Canada,B-geo
8533,'s,O
8533,youngest,O
8533,governor,O
8533,generals,O
8533,.,O
8534,No,O
8534,human,O
8534,cases,O
8534,of,O
8534,infection,O
8534,have,O
8534,been,O
8534,reported,O
8534,so,O
8534,far,O
8534,.,O
8535,She,O
8535,replaces,O
8535,Adrienne,B-per
8535,Clarkson,I-per
8535,in,O
8535,the,O
8535,ceremonial,O
8535,role,O
8535,.,O
8537,Critics,O
8537,have,O
8537,accused,O
8537,her,O
8537,of,O
8537,ties,O
8537,to,O
8537,Quebec,B-geo
8537,'s,O
8537,separatist,O
8537,movement,O
8537,",",O
8537,although,O
8537,the,O
8537,former,O
8537,broadcast,O
8537,journalist,O
8537,says,O
8537,she,O
8537,is,O
8537,committed,O
8537,to,O
8537,Canadian,B-gpe
8537,federalism,O
8537,.,O
8538,Canada,B-geo
8538,became,O
8538,a,O
8538,self-governing,O
8538,dominion,O
8538,in,O
8538,1867,B-tim
8538,",",O
8538,but,O
8538,retains,O
8538,some,O
8538,ties,O
8538,to,O
8538,the,O
8538,British,B-gpe
8538,crown,O
8538,.,O
8539,Vice,O
8539,President,B-per
8539,Dick,I-per
8539,Cheney,I-per
8539,says,O
8539,U.S.,B-geo
8539,officials,O
8539,are,O
8539,not,O
8539,concerned,O
8539,that,O
8539,Iraq,B-geo
8539,'s,O
8539,next,O
8539,government,O
8539,will,O
8539,seek,O
8539,to,O
8539,fashion,O
8539,an,O
8539,Islamic,O
8539,state,O
8539,like,O
8539,neighboring,O
8539,Iran,B-geo
8539,.,O
8540,The,O
8540,vice,O
8540,president,O
8540,was,O
8540,responding,O
8540,a,O
8540,story,O
8540,in,O
8540,the,O
8540,New,B-org
8540,York,I-org
8540,Times,I-org
8540,that,O
8540,said,O
8540,leading,O
8540,Iraqi,B-gpe
8540,Shi'ite,O
8540,clerics,O
8540,want,O
8540,Islam,B-per
8540,to,O
8540,be,O
8540,the,O
8540,guiding,O
8540,principle,O
8540,in,O
8540,Iraq,B-geo
8540,'s,O
8540,new,O
8540,constitution,O
8540,.,O
8541,Asked,O
8541,about,O
8541,the,O
8541,story,O
8541,on,O
8541,the,O
8541,Fox,B-org
8541,News,I-org
8541,Sunday,B-tim
8541,television,O
8541,program,O
8541,",",O
8541,Mr.,B-per
8541,Cheney,I-per
8541,said,O
8541,it,O
8541,is,O
8541,premature,O
8541,to,O
8541,say,O
8541,what,O
8541,the,O
8541,clerics,O
8541,are,O
8541,pushing,O
8541,for,O
8541,.,O
8542,But,O
8542,he,O
8542,said,O
8542,Shi'ite,O
8542,religious,O
8542,leader,O
8542,Ayatollah,B-per
8542,Ali,I-per
8542,al-Sistani,I-per
8542,has,O
8542,made,O
8542,it,O
8542,clear,O
8542,that,O
8542,clerics,O
8542,should,O
8542,not,O
8542,play,O
8542,a,O
8542,direct,O
8542,role,O
8542,in,O
8542,the,O
8542,new,O
8542,government,O
8542,.,O
8543,He,O
8543,said,O
8543,he,O
8543,thinks,O
8543,a,O
8543,"""",O
8543,great,O
8543,many,O
8543,people,O
8543,"""",O
8543,involved,O
8543,in,O
8543,Iraq,B-geo
8543,'s,O
8543,political,O
8543,process,O
8543,want,O
8543,a,O
8543,balance,O
8543,between,O
8543,secular,O
8543,beliefs,O
8543,and,O
8543,religion,O
8543,.,O
8545,Officials,O
8545,say,O
8545,Bangladesh,B-geo
8545,has,O
8545,about,O
8545,"1,50,000",O
8545,poultry,O
8545,farms,O
8545,",",O
8545,with,O
8545,an,O
8545,annual,O
8545,turnover,O
8545,of,O
8545,$,O
8545,750,O
8545,million,O
8545,.,O
8546,Luxembourg,B-geo
8546,voters,O
8546,will,O
8546,cast,O
8546,ballots,O
8546,Sunday,B-tim
8546,in,O
8546,a,O
8546,referendum,O
8546,on,O
8546,the,O
8546,European,B-org
8546,Union,I-org
8546,'s,O
8546,troubled,O
8546,constitution,O
8546,.,O
8547,Prime,B-per
8547,Minister,I-per
8547,Jean-Claude,I-per
8547,Juncker,I-per
8547,",",O
8547,who,O
8547,has,O
8547,been,O
8547,a,O
8547,strong,O
8547,promoter,O
8547,of,O
8547,passage,O
8547,of,O
8547,the,O
8547,constitution,O
8547,",",O
8547,has,O
8547,threatened,O
8547,to,O
8547,resign,O
8547,if,O
8547,Luxembourg,B-geo
8547,voters,O
8547,reject,O
8547,it,O
8547,.,O
8549,The,O
8549,Luxembourg,B-geo
8549,vote,O
8549,comes,O
8549,despite,O
8549,the,O
8549,postponement,O
8549,of,O
8549,referendums,O
8549,in,O
8549,Britain,B-geo
8549,",",O
8549,Denmark,B-geo
8549,",",O
8549,Portugal,B-geo
8549,",",O
8549,Sweden,B-org
8549,and,I-org
8549,Finland,I-org
8549,.,O
8551,EU,B-org
8551,leaders,O
8551,put,O
8551,the,O
8551,constitution,O
8551,issue,O
8551,on,O
8551,hold,O
8551,at,O
8551,a,O
8551,meeting,O
8551,last,O
8551,month,O
8551,in,O
8551,response,O
8551,to,O
8551,the,O
8551,rejections,O
8551,.,O
8552,The,O
8552,constitution,O
8552,requires,O
8552,unanimous,O
8552,backing,O
8552,from,O
8552,all,O
8552,25,O
8552,member,O
8552,nations,O
8552,.,O
8554,NATO,B-org
8554,early,O
8554,warning,O
8554,surveillance,O
8554,aircraft,O
8554,will,O
8554,patrol,O
8554,the,O
8554,skies,O
8554,over,O
8554,alliance,O
8554,members,O
8554,Latvia,B-geo
8554,and,O
8554,the,B-geo
8554,Netherlands,I-geo
8554,when,O
8554,President,B-per
8554,Bush,I-per
8554,visits,O
8554,the,O
8554,two,O
8554,countries,O
8554,later,B-tim
8554,this,O
8554,week,O
8554,.,O
8555,An,O
8555,alliance,O
8555,statement,O
8555,Wednesday,B-tim
8555,",",O
8555,says,O
8555,NATO,B-org
8555,Airborne,O
8555,Early,O
8555,Warning,O
8555,and,O
8555,Control,O
8555,aircraft,O
8555,",",O
8555,commonly,O
8555,called,O
8555,AWACS,O
8555,",",O
8555,will,O
8555,monitor,O
8555,airspace,O
8555,over,O
8555,the,O
8555,two,O
8555,countries,O
8555,from,B-tim
8555,Friday,I-tim
8555,to,I-tim
8555,Sunday,I-tim
8555,at,O
8555,the,O
8555,request,O
8555,of,O
8555,their,O
8555,governments,O
8555,.,O
8557,Russia,B-geo
8557,says,O
8557,it,O
8557,agrees,O
8557,with,O
8557,the,O
8557,United,B-geo
8557,States,I-geo
8557,that,O
8557,Iran,B-geo
8557,must,O
8557,be,O
8557,prevented,O
8557,from,O
8557,acquiring,O
8557,nuclear,O
8557,weapons,O
8557,",",O
8557,but,O
8557,Moscow,B-geo
8557,sees,O
8557,no,O
8557,reason,O
8557,to,O
8557,refer,O
8557,Tehran,B-geo
8557,to,O
8557,the,O
8557,United,B-org
8557,Nations,I-org
8557,Security,I-org
8557,Council,I-org
8557,for,O
8557,possible,O
8557,sanctions,O
8557,.,O
8558,Mr.,B-per
8558,Bush,I-per
8558,is,O
8558,flying,O
8558,to,O
8558,the,O
8558,Latvian,B-gpe
8558,capital,O
8558,",",O
8558,Riga,B-org
8558,",",O
8558,Friday,B-tim
8558,for,O
8558,talks,O
8558,on,O
8558,Saturday,B-tim
8558,with,O
8558,the,O
8558,presidents,O
8558,of,O
8558,Estonia,B-geo
8558,",",O
8558,Latvia,B-geo
8558,and,O
8558,Lithuania,B-geo
8558,.,O
8560,President,B-per
8560,Bush,I-per
8560,then,O
8560,travels,O
8560,to,O
8560,Moscow,B-geo
8560,for,O
8560,Monday,B-tim
8560,'s,I-tim
8560,World,I-tim
8560,War,I-tim
8560,II,B-eve
8560,observances,O
8560,in,O
8560,the,O
8560,Russian,B-gpe
8560,capital,O
8560,.,O
8561,Louisiana,B-gpe
8561,Governor,B-per
8561,Kathleen,I-per
8561,Blanco,I-per
8561,says,O
8561,a,O
8561,number,O
8561,of,O
8561,fishing,O
8561,villages,O
8561,in,O
8561,the,O
8561,state,O
8561,'s,O
8561,Cameron,B-geo
8561,Parish,I-geo
8561,have,O
8561,been,O
8561,"""",O
8561,erased,O
8561,from,O
8561,the,O
8561,map,O
8561,"""",O
8561,by,O
8561,Hurricane,B-nat
8561,Rita,I-nat
8561,.,O
8562,Search,O
8562,and,O
8562,rescue,O
8562,operations,O
8562,are,O
8562,set,O
8562,to,O
8562,wrap,O
8562,up,O
8562,today,B-tim
8562,in,O
8562,the,O
8562,state,O
8562,'s,O
8562,rural,O
8562,Vermilion,B-org
8562,Parish,I-org
8562,",",O
8562,also,O
8562,hard-hit,O
8562,by,O
8562,tidal,O
8562,surges,O
8562,from,O
8562,the,O
8562,storm,O
8562,that,O
8562,made,O
8562,landfall,O
8562,on,O
8562,Saturday,B-tim
8562,.,O
8564,Governor,O
8564,Blanco,B-per
8564,has,O
8564,asked,O
8564,the,O
8564,federal,O
8564,government,O
8564,for,O
8564,$,O
8564,34,O
8564,billion,O
8564,in,O
8564,recovery,O
8564,aid,O
8564,for,O
8564,her,O
8564,state,O
8564,",",O
8564,which,O
8564,has,O
8564,been,O
8564,hit,O
8564,by,O
8564,two,O
8564,major,O
8564,hurricanes,O
8564,in,O
8564,four,B-tim
8564,weeks,O
8564,.,O
8565,In,O
8565,New,B-geo
8565,Orleans,I-geo
8565,",",O
8565,Mayor,B-per
8565,Ray,I-per
8565,Nagin,I-per
8565,is,O
8565,calling,O
8565,on,O
8565,residents,O
8565,of,O
8565,one,O
8565,neighborhood,O
8565,",",O
8565,Algiers,B-per
8565,",",O
8565,to,O
8565,return,O
8565,home,O
8565,and,O
8565,help,O
8565,rebuild,O
8565,the,O
8565,city,O
8565,.,O
8566,In,O
8566,Texas,B-geo
8566,",",O
8566,thousands,O
8566,of,O
8566,residents,O
8566,are,O
8566,planning,O
8566,to,O
8566,return,O
8566,to,O
8566,Houston,B-geo
8566,Monday,B-tim
8566,.,O
8567,The,O
8567,nation,O
8567,'s,O
8567,fourth,O
8567,largest,O
8567,city,O
8567,escaped,O
8567,the,O
8567,worst,O
8567,of,O
8567,the,O
8567,storm,O
8567,.,O
8568,Russia,B-org
8568,'s,O
8568,Foreign,B-per
8568,Minister,I-per
8568,Sergei,I-per
8568,Lavrov,I-per
8568,made,O
8568,the,O
8568,comment,O
8568,Saturday,B-tim
8568,",",O
8568,after,O
8568,talks,O
8568,in,O
8568,Moscow,B-geo
8568,with,O
8568,U.S.,B-gpe
8568,Secretary,B-per
8568,of,O
8568,State,B-per
8568,Condoleezza,I-per
8568,Rice,I-per
8568,.,O
8569,Police,O
8569,in,O
8569,northwest,B-geo
8569,Pakistan,I-geo
8569,say,O
8569,a,O
8569,suicide,O
8569,bomber,O
8569,has,O
8569,struck,O
8569,near,O
8569,a,O
8569,market,O
8569,",",O
8569,killing,O
8569,at,O
8569,least,O
8569,18,O
8569,people,O
8569,and,O
8569,wounding,O
8569,more,O
8569,than,O
8569,30,O
8569,.,O
8570,Authorities,O
8570,say,O
8570,the,O
8570,attack,O
8570,happened,O
8570,Wednesday,B-tim
8570,in,O
8570,the,O
8570,town,O
8570,of,O
8570,Kohat,B-geo
8570,.,O
8571,Police,O
8571,say,O
8571,the,O
8571,bomber,O
8571,blew,O
8571,himself,O
8571,by,O
8571,a,O
8571,passenger,O
8571,bus,O
8571,near,O
8571,Tirah,B-geo
8571,market,O
8571,.,O
8573,No,O
8573,one,O
8573,has,O
8573,claimed,O
8573,responsibility,O
8573,for,O
8573,the,O
8573,blast,O
8573,.,O
8574,Meanwhile,O
8574,",",O
8574,a,O
8574,purported,O
8574,spokesman,O
8574,for,O
8574,the,O
8574,Pakistani,B-gpe
8574,Taliban,B-org
8574,has,O
8574,claimed,O
8574,responsibility,O
8574,for,O
8574,a,O
8574,deadly,O
8574,blast,O
8574,that,O
8574,took,O
8574,place,O
8574,Monday,B-tim
8574,during,O
8574,an,O
8574,anti-Taliban,O
8574,meeting,O
8574,.,O
8575,In,O
8575,that,O
8575,attack,O
8575,",",O
8575,two,O
8575,suicide,O
8575,bombers,O
8575,blew,O
8575,themselves,O
8575,in,O
8575,Mohmand,B-geo
8575,near,O
8575,the,O
8575,Afghanistan,B-geo
8575,border,O
8575,",",O
8575,killing,O
8575,50,O
8575,people,O
8575,.,O
8576,The,O
8576,Pakistani,B-gpe
8576,army,O
8576,has,O
8576,been,O
8576,fighting,O
8576,insurgents,O
8576,in,O
8576,the,O
8576,area,O
8576,but,O
8576,has,O
8576,been,O
8576,unable,O
8576,to,O
8576,defeat,O
8576,Taliban,B-org
8576,and,O
8576,al-Qaida,B-org
8576,linked,O
8576,groups,O
8576,.,O
8578,A,O
8578,spokesman,O
8578,for,O
8578,the,O
8578,U.S.,B-geo
8578,embassy,O
8578,says,O
8578,the,O
8578,contractor,O
8578,was,O
8578,abducted,O
8578,near,O
8578,Baghdad,B-geo
8578,.,O
8579,Mr.,B-per
8579,Lavrov,I-per
8579,said,O
8579,the,O
8579,issue,O
8579,should,O
8579,be,O
8579,handled,O
8579,within,O
8579,the,O
8579,International,B-org
8579,Atomic,I-org
8579,Energy,I-org
8579,Agency,I-org
8579,.,O
8580,Earlier,O
8580,",",O
8580,suicide,O
8580,bombers,O
8580,blew,O
8580,up,O
8580,three,O
8580,vehicles,O
8580,at,O
8580,the,O
8580,entrance,O
8580,to,O
8580,a,O
8580,U.S.,B-geo
8580,base,O
8580,in,O
8580,western,B-geo
8580,Iraq,I-geo
8580,.,O
8581,Three,O
8581,U.S.,B-org
8581,Marines,I-org
8581,and,O
8581,three,O
8581,Iraqi,B-gpe
8581,civilians,O
8581,were,O
8581,wounded,O
8581,.,O
8583,And,O
8583,in,O
8583,Samarra,B-geo
8583,",",O
8583,a,O
8583,suicide,O
8583,car,O
8583,bomber,O
8583,killed,O
8583,three,O
8583,people,O
8583,and,O
8583,wounded,O
8583,20,O
8583,others,O
8583,when,O
8583,his,O
8583,vehicle,O
8583,exploded,O
8583,near,O
8583,a,O
8583,U.S.,B-geo
8583,convoy,O
8583,.,O
8584,Meanwhile,O
8584,",",O
8584,media,O
8584,reports,O
8584,say,O
8584,the,O
8584,U.S.,B-org
8584,Defense,I-org
8584,Department,I-org
8584,may,O
8584,withdraw,O
8584,tens,O
8584,of,O
8584,thousands,O
8584,of,O
8584,troops,O
8584,from,O
8584,Iraq,B-geo
8584,by,O
8584,early,O
8584,next,O
8584,year,O
8584,.,O
8585,Lebanon,B-geo
8585,'s,O
8585,prime,B-per
8585,minister-designate,O
8585,says,O
8585,he,O
8585,will,O
8585,offer,O
8585,his,O
8585,resignation,O
8585,to,O
8585,the,O
8585,Lebanese,B-gpe
8585,president,O
8585,",",O
8585,after,O
8585,failing,O
8585,to,O
8585,form,O
8585,a,O
8585,government,O
8585,of,O
8585,national,O
8585,unity,O
8585,.,O
8587,The,O
8587,pro-Syrian,O
8587,Mr.,B-per
8587,Karami,I-per
8587,first,O
8587,resigned,O
8587,on,O
8587,February,B-tim
8587,28,I-tim
8587,",",O
8587,in,O
8587,the,O
8587,face,O
8587,of,O
8587,growing,O
8587,anti-Syrian,O
8587,protests,O
8587,sparked,O
8587,by,O
8587,the,O
8587,assassination,O
8587,of,O
8587,former,O
8587,Prime,B-per
8587,Minister,I-per
8587,Rafik,I-per
8587,Hariri,I-per
8587,.,O
8588,President,B-per
8588,Lahoud,I-per
8588,re-appointed,O
8588,him,O
8588,on,O
8588,March,B-tim
8588,10,I-tim
8588,",",O
8588,but,O
8588,he,O
8588,has,O
8588,not,O
8588,been,O
8588,able,O
8588,to,O
8588,bring,O
8588,the,O
8588,opposition,O
8588,into,O
8588,a,O
8588,new,O
8588,government,O
8588,.,O
8589,Meanwhile,O
8589,",",O
8589,security,O
8589,officials,O
8589,say,O
8589,the,O
8589,pro-Syrian,O
8589,head,O
8589,of,O
8589,military,O
8589,intelligence,O
8589,in,O
8589,Lebanon,B-geo
8589,",",O
8589,General,B-org
8589,Raymond,I-org
8589,Azar,I-org
8589,",",O
8589,will,O
8589,take,O
8589,a,O
8589,month-long,B-tim
8589,leave,O
8589,of,O
8589,absence,O
8589,.,O
8590,But,O
8590,Secretary,B-per
8590,Rice,I-per
8590,insisted,O
8590,that,O
8590,the,O
8590,Security,B-org
8590,Council,I-org
8590,option,O
8590,remains,O
8590,open,O
8590,if,O
8590,Iran,B-geo
8590,fails,O
8590,to,O
8590,agree,O
8590,to,O
8590,negotiations,O
8590,on,O
8590,its,O
8590,nuclear,O
8590,program,O
8590,.,O
8591,Opposition,O
8591,leaders,O
8591,have,O
8591,called,O
8591,for,O
8591,his,O
8591,resignation,O
8591,",",O
8591,along,O
8591,with,O
8591,those,O
8591,of,O
8591,several,O
8591,other,O
8591,security,O
8591,officials,O
8591,.,O
8592,Defending,O
8592,Olympic,O
8592,women,O
8592,'s,O
8592,marathon,O
8592,champion,O
8592,Mizuki,B-per
8592,Noguchi,I-per
8592,of,O
8592,Japan,B-geo
8592,has,O
8592,withdrawn,O
8592,from,O
8592,the,O
8592,Beijing,B-geo
8592,Games,O
8592,because,O
8592,of,O
8592,a,O
8592,left,O
8592,thigh,O
8592,injury,O
8592,.,O
8593,The,O
8593,chief,O
8593,of,O
8593,Japan,B-geo
8593,'s,O
8593,Olympic,O
8593,delegation,O
8593,Tomiaki,B-per
8593,Fukuda,I-per
8593,made,O
8593,the,O
8593,announcement,O
8593,Tuesday,B-tim
8593,",",O
8593,saying,O
8593,the,O
8593,30-year-old,O
8593,Noguchi,B-per
8593,has,O
8593,an,O
8593,injured,O
8593,muscle,O
8593,in,O
8593,her,O
8593,left,O
8593,thigh,O
8593,.,O
8595,No,O
8595,runner,O
8595,has,O
8595,won,O
8595,the,O
8595,women,O
8595,'s,O
8595,marathon,O
8595,gold,O
8595,in,O
8595,two,B-tim
8595,consecutive,I-tim
8595,Olympics,I-tim
8595,.,O
8596,This,O
8596,year,O
8596,'s,O
8596,field,O
8596,looks,O
8596,wide,O
8596,open,O
8596,",",O
8596,with,O
8596,Noguchi,B-per
8596,out,O
8596,and,O
8596,British,B-gpe
8596,world,O
8596,record,O
8596,holder,O
8596,Paula,B-per
8596,Radcliffe,I-per
8596,still,O
8596,attempting,O
8596,to,O
8596,recover,O
8596,from,O
8596,a,O
8596,stress,O
8596,fracture,O
8596,in,O
8596,her,O
8596,left,O
8596,thigh,O
8596,.,O
8598,The,O
8598,resolution,O
8598,passed,O
8598,on,O
8598,Friday,B-tim
8598,sends,O
8598,more,O
8598,than,O
8598,"1,600",O
8598,police,O
8598,and,O
8598,military,O
8598,liaison,O
8598,officers,O
8598,to,O
8598,East,B-geo
8598,Timor,I-geo
8598,for,O
8598,six,B-tim
8598,months,O
8598,.,O
8599,There,O
8599,will,O
8599,be,O
8599,no,O
8599,military,O
8599,troops,O
8599,in,O
8599,the,O
8599,new,O
8599,mission,O
8599,",",O
8599,but,O
8599,the,O
8599,Australian-led,O
8599,peacekeeping,O
8599,force,O
8599,already,O
8599,in,O
8599,East,B-geo
8599,Timor,I-geo
8599,will,O
8599,remain,O
8599,in,O
8599,place,O
8599,.,O
8601,Iran,B-geo
8601,denies,O
8601,U.S.,B-geo
8601,and,O
8601,European,O
8601,accusations,O
8601,that,O
8601,it,O
8601,is,O
8601,secretly,O
8601,trying,O
8601,to,O
8601,develop,O
8601,atomic,O
8601,weapons,O
8601,.,O
8602,Another,O
8602,600,O
8602,peacekeepers,O
8602,come,O
8602,from,O
8602,Malaysia,B-geo
8602,",",O
8602,New,B-geo
8602,Zealand,I-geo
8602,",",O
8602,and,O
8602,Portugal,B-geo
8602,.,O
8603,Earlier,O
8603,on,O
8603,Friday,B-tim
8603,",",O
8603,the,O
8603,commander,O
8603,of,O
8603,the,O
8603,peacekeepers,O
8603,",",O
8603,Steve,B-per
8603,Lancaster,I-per
8603,",",O
8603,said,O
8603,officers,O
8603,have,O
8603,detained,O
8603,62,O
8603,people,O
8603,for,O
8603,questioning,O
8603,in,O
8603,an,O
8603,attack,O
8603,on,O
8603,one,O
8603,of,O
8603,the,O
8603,Australian,B-gpe
8603,police,O
8603,officers,O
8603,last,O
8603,week,O
8603,.,O
8604,With,O
8604,the,O
8604,HIV,B-org
8604,/,I-org
8604,AIDS,I-org
8604,epidemic,O
8604,now,O
8604,25-years-old,O
8604,",",O
8604,the,O
8604,World,B-org
8604,Bank,I-org
8604,has,O
8604,launched,O
8604,a,O
8604,new,O
8604,strategy,O
8604,to,O
8604,combat,O
8604,the,O
8604,disease,O
8604,where,O
8604,it,O
8604,is,O
8604,the,O
8604,most,O
8604,prevalent,O
8604,--,O
8604,Africa,B-geo
8604,.,O
8605,Nearly,O
8605,two,O
8605,million,O
8605,have,O
8605,died,O
8605,on,O
8605,the,O
8605,continent,O
8605,and,O
8605,HIV,B-org
8605,has,O
8605,cost,O
8605,the,O
8605,World,B-org
8605,Bank,I-org
8605,$,O
8605,1.6,O
8605,billion,O
8605,.,O
8606,In,O
8606,Washington,B-geo
8606,this,O
8606,week,O
8606,",",O
8606,World,B-org
8606,Bank,I-org
8606,officials,O
8606,said,O
8606,it,O
8606,'s,O
8606,time,O
8606,to,O
8606,move,O
8606,away,O
8606,from,O
8606,an,O
8606,initial,O
8606,"""",O
8606,emergency,O
8606,response,O
8606,"""",O
8606,to,O
8606,a,O
8606,new,O
8606,four-year,O
8606,action,O
8606,agenda,O
8606,.,O
8608,Carol,B-per
8608,Pearson,I-per
8608,narrates,O
8608,.,O
8609,Witnesses,O
8609,in,O
8609,Somalia,B-geo
8609,'s,O
8609,capital,O
8609,Mogadishu,B-geo
8609,say,O
8609,fighting,O
8609,between,O
8609,rival,O
8609,militias,O
8609,has,O
8609,claimed,O
8609,the,O
8609,lives,O
8609,of,O
8609,at,O
8609,least,O
8609,15,O
8609,people,O
8609,since,O
8609,Saturday,B-tim
8609,.,O
8610,Residents,O
8610,say,O
8610,the,O
8610,clashes,O
8610,resumed,O
8610,Monday,B-tim
8610,after,O
8610,a,O
8610,one-day,B-tim
8610,lull,O
8610,.,O
8611,The,O
8611,fighting,O
8611,was,O
8611,sparked,O
8611,by,O
8611,a,O
8611,territorial,O
8611,dispute,O
8611,between,O
8611,gunmen,O
8611,loyal,O
8611,to,O
8611,Mogadishu,B-geo
8611,'s,O
8611,Islamic,O
8611,courts,O
8611,and,O
8611,fighters,O
8611,allied,O
8611,with,O
8611,local,O
8611,warlords,O
8611,.,O
8612,Secretary,B-per
8612,Rice,I-per
8612,later,O
8612,met,O
8612,with,O
8612,Russian,B-gpe
8612,President,B-per
8612,Vladimir,I-per
8612,Putin,I-per
8612,",",O
8612,who,O
8612,praised,O
8612,the,O
8612,success,O
8612,of,O
8612,her,O
8612,trip,O
8612,through,O
8612,five,O
8612,Asian,O
8612,countries,O
8612,.,O
8613,Ten,O
8613,people,O
8613,were,O
8613,killed,O
8613,and,O
8613,40,O
8613,wounded,O
8613,in,O
8613,Saturday,B-tim
8613,'s,O
8613,clashes,O
8613,.,O
8614,Somalia,B-gpe
8614,has,O
8614,been,O
8614,without,O
8614,an,O
8614,effective,O
8614,central,O
8614,government,O
8614,since,O
8614,1991,B-tim
8614,",",O
8614,when,O
8614,warlords,O
8614,overthrew,O
8614,former,O
8614,President,B-per
8614,Mohamed,I-per
8614,Siad,I-per
8614,Barre,I-per
8614,.,O
8615,The,O
8615,country,O
8615,'s,O
8615,interim,O
8615,government,O
8615,",",O
8615,set,O
8615,up,O
8615,in,O
8615,2004,B-tim
8615,",",O
8615,has,O
8615,been,O
8615,hampered,O
8615,by,O
8615,disputes,O
8615,between,O
8615,political,O
8615,leaders,O
8615,.,O
8616,The,O
8616,interim,O
8616,parliament,O
8616,is,O
8616,scheduled,O
8616,to,O
8616,hold,O
8616,its,O
8616,first,O
8616,meeting,O
8616,on,O
8616,Somali,B-gpe
8616,soil,O
8616,this,O
8616,Sunday,B-tim
8616,after,O
8616,previous,O
8616,meetings,O
8616,in,O
8616,Kenya,B-geo
8616,.,O
8618,Hamas,B-org
8618,",",O
8618,whose,O
8618,military,O
8618,wing,O
8618,has,O
8618,claimed,O
8618,scores,O
8618,of,O
8618,attacks,O
8618,against,O
8618,Israel,B-geo
8618,",",O
8618,has,O
8618,called,O
8618,for,O
8618,the,O
8618,destruction,O
8618,of,O
8618,the,O
8618,Jewish,O
8618,state,O
8618,.,O
8619,Surveys,O
8619,ahead,O
8619,of,O
8619,Wednesday,B-tim
8619,'s,O
8619,polls,O
8619,show,O
8619,a,O
8619,Hamas,B-org
8619,slate,O
8619,almost,O
8619,even,O
8619,with,O
8619,Fatah,B-org
8619,candidates,O
8619,.,O
8620,Sunday,B-tim
8620,",",O
8620,Israeli,B-gpe
8620,cabinet,O
8620,minister,O
8620,Tzachi,B-per
8620,Hanegbi,I-per
8620,was,O
8620,quoted,O
8620,by,O
8620,Reuters,B-org
8620,as,O
8620,saying,O
8620,that,O
8620,Hamas,B-org
8620,',O
8620,presence,O
8620,in,O
8620,a,O
8620,post-election,O
8620,Palestinian,B-gpe
8620,Authority,O
8620,would,O
8620,have,O
8620,a,O
8620,"""",O
8620,tragic,O
8620,impact,O
8620,"""",O
8620,on,O
8620,any,O
8620,future,O
8620,peace,O
8620,talks,O
8620,.,O
8621,Separately,O
8621,",",O
8621,a,O
8621,published,O
8621,report,O
